Asset ID,Asset Type,Platform,Product Handle,Product Title,Content Angle,Prompt Summary,Generated Asset Path,Review Status,Compliance Check,Notes
VID-0087,AI Image-to-Video Clip,TikTok/Reels,石英质玉非洲翠飘花银耳钉,African Green Quartzite Stud Earrings | Natural Green Stone Jewelry,natural stone accessory,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Stud Earrings | Natural Green Stone Jewelry. Show African Green Quartzite / Green Quartzite Jewel,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0088,AI Image-to-Video Clip,YouTube Shorts,石英质玉非洲翠飘花银耳钉,African Green Quartzite Stud Earrings | Natural Green Stone Jewelry,green stone jewelry,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Stud Earrings | Natural Green Stone Jewelry. Show African Green Quartzite / Green Quartzite Jewel,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0089,AI Image-to-Video Clip,YouTube Shorts,石英质玉非洲翠飘花银耳钉,African Green Quartzite Stud Earrings | Natural Green Stone Jewelry,minimalist styling,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Stud Earrings | Natural Green Stone Jewelry. Show African Green Quartzite / Green Quartzite Jewel,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0090,AI Image-to-Video Clip,YouTube Shorts,石英质玉非洲翠飘花银耳钉,African Green Quartzite Stud Earrings | Natural Green Stone Jewelry,gift for her,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Stud Earrings | Natural Green Stone Jewelry. Show African Green Quartzite / Green Quartzite Jewel,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0091,AI Image-to-Video Clip,TikTok/Reels,非洲翠平安扣飘花吊坠,African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace,green stone jewelry,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace. Show African Green Quartzite / Green Quartzi,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0092,AI Image-to-Video Clip,TikTok/Reels,非洲翠平安扣飘花吊坠,African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace,minimalist styling,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace. Show African Green Quartzite / Green Quartzi,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0093,AI Image-to-Video Clip,TikTok/Reels,非洲翠平安扣飘花吊坠,African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace,gift for her,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace. Show African Green Quartzite / Green Quartzi,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0094,AI Image-to-Video Clip,YouTube Shorts,非洲翠平安扣飘花吊坠,African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace,everyday jewelry,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace. Show African Green Quartzite / Green Quartzi,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0095,AI Image-to-Video Clip,YouTube Shorts,非洲翠平安扣飘花吊坠,African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace,green stone jewelry,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace. Show African Green Quartzite / Green Quartzi,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0096,AI Image-to-Video Clip,YouTube Shorts,非洲翠平安扣飘花吊坠,African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace,minimalist styling,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace. Show African Green Quartzite / Green Quartzi,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0097,AI Image-to-Video Clip,TikTok/Reels,石英质玉非洲翠飘花珠子合金项链款1,African Green Quartzite Pendant | Natural Green Stone Necklace,everyday jewelry,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Pendant | Natural Green Stone Necklace. Show African Green Quartzite / Green Quartzite Jewelry wi,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0098,AI Image-to-Video Clip,TikTok/Reels,石英质玉非洲翠飘花珠子合金项链款1,African Green Quartzite Pendant | Natural Green Stone Necklace,green stone jewelry,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Pendant | Natural Green Stone Necklace. Show African Green Quartzite / Green Quartzite Jewelry wi,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0099,AI Image-to-Video Clip,TikTok/Reels,石英质玉非洲翠飘花珠子合金项链款1,African Green Quartzite Pendant | Natural Green Stone Necklace,minimalist styling,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Pendant | Natural Green Stone Necklace. Show African Green Quartzite / Green Quartzite Jewelry wi,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0100,AI Image-to-Video Clip,YouTube Shorts,石英质玉非洲翠飘花珠子合金项链款1,African Green Quartzite Pendant | Natural Green Stone Necklace,natural stone accessory,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Pendant | Natural Green Stone Necklace. Show African Green Quartzite / Green Quartzite Jewelry wi,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0101,AI Image-to-Video Clip,YouTube Shorts,石英质玉非洲翠飘花珠子合金项链款1,African Green Quartzite Pendant | Natural Green Stone Necklace,everyday jewelry,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Pendant | Natural Green Stone Necklace. Show African Green Quartzite / Green Quartzite Jewelry wi,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0102,AI Image-to-Video Clip,YouTube Shorts,石英质玉非洲翠飘花珠子合金项链款1,African Green Quartzite Pendant | Natural Green Stone Necklace,green stone jewelry,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Pendant | Natural Green Stone Necklace. Show African Green Quartzite / Green Quartzite Jewelry wi,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0103,AI Image-to-Video Clip,TikTok/Reels,石英质玉非洲翠合金圆珠吊坠,African Green Quartzite Round Bead Pendant | Natural Green Stone Necklace,natural stone accessory,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Round Bead Pendant | Natural Green Stone Necklace. Show African Green Quartzite / Green Quartzite,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0104,AI Image-to-Video Clip,TikTok/Reels,石英质玉非洲翠合金圆珠吊坠,African Green Quartzite Round Bead Pendant | Natural Green Stone Necklace,everyday jewelry,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Round Bead Pendant | Natural Green Stone Necklace. Show African Green Quartzite / Green Quartzite,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0105,AI Image-to-Video Clip,TikTok/Reels,石英质玉非洲翠合金圆珠吊坠,African Green Quartzite Round Bead Pendant | Natural Green Stone Necklace,green stone jewelry,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Round Bead Pendant | Natural Green Stone Necklace. Show African Green Quartzite / Green Quartzite,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0106,AI Image-to-Video Clip,YouTube Shorts,石英质玉非洲翠合金圆珠吊坠,African Green Quartzite Round Bead Pendant | Natural Green Stone Necklace,gift for her,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Round Bead Pendant | Natural Green Stone Necklace. Show African Green Quartzite / Green Quartzite,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0107,AI Image-to-Video Clip,YouTube Shorts,石英质玉非洲翠合金圆珠吊坠,African Green Quartzite Round Bead Pendant | Natural Green Stone Necklace,natural stone accessory,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Round Bead Pendant | Natural Green Stone Necklace. Show African Green Quartzite / Green Quartzite,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0108,AI Image-to-Video Clip,YouTube Shorts,石英质玉非洲翠合金圆珠吊坠,African Green Quartzite Round Bead Pendant | Natural Green Stone Necklace,everyday jewelry,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Round Bead Pendant | Natural Green Stone Necklace. Show African Green Quartzite / Green Quartzite,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0109,AI Image-to-Video Clip,TikTok/Reels,非洲翠无事牌吊坠,African Green Quartzite Tablet Pendant | Minimal Green Stone Necklace,gift for her,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Tablet Pendant | Minimal Green Stone Necklace. Show African Green Quartzite / Green Quartzite Jew,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0110,AI Image-to-Video Clip,TikTok/Reels,非洲翠无事牌吊坠,African Green Quartzite Tablet Pendant | Minimal Green Stone Necklace,natural stone accessory,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Tablet Pendant | Minimal Green Stone Necklace. Show African Green Quartzite / Green Quartzite Jew,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0111,AI Image-to-Video Clip,TikTok/Reels,非洲翠无事牌吊坠,African Green Quartzite Tablet Pendant | Minimal Green Stone Necklace,everyday jewelry,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Tablet Pendant | Minimal Green Stone Necklace. Show African Green Quartzite / Green Quartzite Jew,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0112,AI Image-to-Video Clip,YouTube Shorts,非洲翠无事牌吊坠,African Green Quartzite Tablet Pendant | Minimal Green Stone Necklace,minimalist styling,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Tablet Pendant | Minimal Green Stone Necklace. Show African Green Quartzite / Green Quartzite Jew,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0113,AI Image-to-Video Clip,YouTube Shorts,非洲翠无事牌吊坠,African Green Quartzite Tablet Pendant | Minimal Green Stone Necklace,gift for her,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Tablet Pendant | Minimal Green Stone Necklace. Show African Green Quartzite / Green Quartzite Jew,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0114,AI Image-to-Video Clip,YouTube Shorts,非洲翠无事牌吊坠,African Green Quartzite Tablet Pendant | Minimal Green Stone Necklace,natural stone accessory,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Tablet Pendant | Minimal Green Stone Necklace. Show African Green Quartzite / Green Quartzite Jew,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0115,AI Image-to-Video Clip,TikTok/Reels,石英质玉非洲翠戒圈-1,African Green Quartzite Ring | Minimal Green Stone Jewelry,minimalist styling,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Ring | Minimal Green Stone Jewelry. Show African Green Quartzite / Green Quartzite Jewelry with a,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0116,AI Image-to-Video Clip,TikTok/Reels,石英质玉非洲翠戒圈-1,African Green Quartzite Ring | Minimal Green Stone Jewelry,gift for her,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Ring | Minimal Green Stone Jewelry. Show African Green Quartzite / Green Quartzite Jewelry with a,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0117,AI Image-to-Video Clip,TikTok/Reels,石英质玉非洲翠戒圈-1,African Green Quartzite Ring | Minimal Green Stone Jewelry,natural stone accessory,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Ring | Minimal Green Stone Jewelry. Show African Green Quartzite / Green Quartzite Jewelry with a,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0118,AI Image-to-Video Clip,YouTube Shorts,石英质玉非洲翠戒圈-1,African Green Quartzite Ring | Minimal Green Stone Jewelry,green stone jewelry,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Ring | Minimal Green Stone Jewelry. Show African Green Quartzite / Green Quartzite Jewelry with a,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0119,AI Image-to-Video Clip,YouTube Shorts,石英质玉非洲翠戒圈-1,African Green Quartzite Ring | Minimal Green Stone Jewelry,minimalist styling,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Ring | Minimal Green Stone Jewelry. Show African Green Quartzite / Green Quartzite Jewelry with a,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
VID-0120,AI Image-to-Video Clip,YouTube Shorts,石英质玉非洲翠戒圈-1,African Green Quartzite Ring | Minimal Green Stone Jewelry,gift for her,Create a vertical short video for Mandala Jewels featuring African Green Quartzite Ring | Minimal Green Stone Jewelry. Show African Green Quartzite / Green Quartzite Jewelry with a,,Needs Generation,No claims; product resemblance and subtitles must be reviewed,
EDIT-0001,Edited Short Video,TikTok/Reels,lavender-clarity-crystal-bracelet,Lavender Crystal Beaded Bracelet | Stackable Purple Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0002,Edited Short Video,TikTok/Reels,lavender-clarity-crystal-bracelet,Lavender Crystal Beaded Bracelet | Stackable Purple Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0003,Edited Short Video,TikTok/Reels,lavender-clarity-crystal-bracelet,Lavender Crystal Beaded Bracelet | Stackable Purple Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0004,Edited Short Video,YouTube Shorts,lavender-clarity-crystal-bracelet,Lavender Crystal Beaded Bracelet | Stackable Purple Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0005,Edited Short Video,YouTube Shorts,lavender-clarity-crystal-bracelet,Lavender Crystal Beaded Bracelet | Stackable Purple Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0006,Edited Short Video,YouTube Shorts,lavender-clarity-crystal-bracelet,Lavender Crystal Beaded Bracelet | Stackable Purple Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0007,Edited Short Video,TikTok/Reels,obsidian-glow-crystal-bracelet,Obsidian Glow Beaded Bracelet | Black & Purple Crystal Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0008,Edited Short Video,TikTok/Reels,obsidian-glow-crystal-bracelet,Obsidian Glow Beaded Bracelet | Black & Purple Crystal Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0009,Edited Short Video,TikTok/Reels,obsidian-glow-crystal-bracelet,Obsidian Glow Beaded Bracelet | Black & Purple Crystal Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0010,Edited Short Video,YouTube Shorts,obsidian-glow-crystal-bracelet,Obsidian Glow Beaded Bracelet | Black & Purple Crystal Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0011,Edited Short Video,YouTube Shorts,obsidian-glow-crystal-bracelet,Obsidian Glow Beaded Bracelet | Black & Purple Crystal Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0012,Edited Short Video,YouTube Shorts,obsidian-glow-crystal-bracelet,Obsidian Glow Beaded Bracelet | Black & Purple Crystal Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0013,Edited Short Video,TikTok/Reels,violet-beaded-bracelet,Violet Beaded Bracelet | Everyday Purple Crystal Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0014,Edited Short Video,TikTok/Reels,violet-beaded-bracelet,Violet Beaded Bracelet | Everyday Purple Crystal Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0015,Edited Short Video,TikTok/Reels,violet-beaded-bracelet,Violet Beaded Bracelet | Everyday Purple Crystal Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0016,Edited Short Video,YouTube Shorts,violet-beaded-bracelet,Violet Beaded Bracelet | Everyday Purple Crystal Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0017,Edited Short Video,YouTube Shorts,violet-beaded-bracelet,Violet Beaded Bracelet | Everyday Purple Crystal Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0018,Edited Short Video,YouTube Shorts,violet-beaded-bracelet,Violet Beaded Bracelet | Everyday Purple Crystal Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0019,Edited Short Video,TikTok/Reels,twilight-purple-beaded-bracelet,Twilight Purple Beaded Bracelet | Stackable Purple Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0020,Edited Short Video,TikTok/Reels,twilight-purple-beaded-bracelet,Twilight Purple Beaded Bracelet | Stackable Purple Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0021,Edited Short Video,TikTok/Reels,twilight-purple-beaded-bracelet,Twilight Purple Beaded Bracelet | Stackable Purple Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0022,Edited Short Video,YouTube Shorts,twilight-purple-beaded-bracelet,Twilight Purple Beaded Bracelet | Stackable Purple Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0023,Edited Short Video,YouTube Shorts,twilight-purple-beaded-bracelet,Twilight Purple Beaded Bracelet | Stackable Purple Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0024,Edited Short Video,YouTube Shorts,twilight-purple-beaded-bracelet,Twilight Purple Beaded Bracelet | Stackable Purple Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0025,Edited Short Video,TikTok/Reels,soft-lilac-beaded-bracelet,Soft Lilac Beaded Bracelet | Delicate Purple Crystal Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0026,Edited Short Video,TikTok/Reels,soft-lilac-beaded-bracelet,Soft Lilac Beaded Bracelet | Delicate Purple Crystal Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0027,Edited Short Video,TikTok/Reels,soft-lilac-beaded-bracelet,Soft Lilac Beaded Bracelet | Delicate Purple Crystal Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0028,Edited Short Video,YouTube Shorts,soft-lilac-beaded-bracelet,Soft Lilac Beaded Bracelet | Delicate Purple Crystal Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0029,Edited Short Video,YouTube Shorts,soft-lilac-beaded-bracelet,Soft Lilac Beaded Bracelet | Delicate Purple Crystal Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0030,Edited Short Video,YouTube Shorts,soft-lilac-beaded-bracelet,Soft Lilac Beaded Bracelet | Delicate Purple Crystal Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0031,Edited Short Video,TikTok/Reels,moonlit-violet-beaded-bracelet,Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0032,Edited Short Video,TikTok/Reels,moonlit-violet-beaded-bracelet,Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0033,Edited Short Video,TikTok/Reels,moonlit-violet-beaded-bracelet,Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0034,Edited Short Video,YouTube Shorts,moonlit-violet-beaded-bracelet,Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0035,Edited Short Video,YouTube Shorts,moonlit-violet-beaded-bracelet,Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0036,Edited Short Video,YouTube Shorts,moonlit-violet-beaded-bracelet,Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0037,Edited Short Video,TikTok/Reels,非洲翠水晶-diy手串发其一,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0038,Edited Short Video,TikTok/Reels,非洲翠水晶-diy手串发其一,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0039,Edited Short Video,TikTok/Reels,非洲翠水晶-diy手串发其一,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0040,Edited Short Video,YouTube Shorts,非洲翠水晶-diy手串发其一,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0041,Edited Short Video,YouTube Shorts,非洲翠水晶-diy手串发其一,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0042,Edited Short Video,YouTube Shorts,非洲翠水晶-diy手串发其一,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0043,Edited Short Video,TikTok/Reels,石英质玉非洲翠合金手链,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0044,Edited Short Video,TikTok/Reels,石英质玉非洲翠合金手链,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0045,Edited Short Video,TikTok/Reels,石英质玉非洲翠合金手链,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0046,Edited Short Video,YouTube Shorts,石英质玉非洲翠合金手链,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0047,Edited Short Video,YouTube Shorts,石英质玉非洲翠合金手链,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0048,Edited Short Video,YouTube Shorts,石英质玉非洲翠合金手链,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0049,Edited Short Video,TikTok/Reels,石英质玉非洲翠飘花手串,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0050,Edited Short Video,TikTok/Reels,石英质玉非洲翠飘花手串,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0051,Edited Short Video,TikTok/Reels,石英质玉非洲翠飘花手串,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0052,Edited Short Video,YouTube Shorts,石英质玉非洲翠飘花手串,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0053,Edited Short Video,YouTube Shorts,石英质玉非洲翠飘花手串,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
EDIT-0054,Edited Short Video,YouTube Shorts,石英质玉非洲翠飘花手串,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",,Needs Edit,"Captions, CTA, music rights, and product accuracy must be reviewed",
