Job ID,Source Date,Platform,Product Handle,Product Title,Content Angle,Asset Type,Aspect Ratio,Duration Seconds,Video Prompt,Shot List,On-screen Text,Voiceover,Model Suggestion,Status
VID-0092,2026-06-14,TikTok/Reels,非洲翠平安扣飘花吊坠,African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace,minimalist styling,AI Image-to-Video Clip,9:16,14,"Create a vertical short video for Mandala Jewels featuring African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace. Show African Green Quartzite / Green Quartzite Jewelry with a natural green stone look; focus on minimalist styling. Use white shirt, denim, warm neutral outfit, minimal styling. Camera: macro close-up, wrist or neckline detail, gentle hand movement, outfit transition, natural window light. Tone: calm, modern, premium, organic social. Avoid claims about luck, wellness, protection, or money.",0-2s product close-up hook; 2-6s hand/wrist or outfit detail; 6-10s styling transition; 10-14s final product hero shot with CTA-safe frame,How to style African Green Quartzite without overthinking it | Shop the piece or save the styling idea,How to style African Green Quartzite without overthinking it. Style it as minimalist styling. Shop the piece or save the styling idea.,Runway/Luma/Kling image-to-video after product image approval,Prompt Ready
VID-0093,2026-06-15,TikTok/Reels,非洲翠平安扣飘花吊坠,African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace,gift for her,AI Image-to-Video Clip,9:16,14,"Create a vertical short video for Mandala Jewels featuring African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace. Show African Green Quartzite / Green Quartzite Jewelry with a natural green stone look; focus on gift for her. Use white shirt, denim, warm neutral outfit, minimal styling. Camera: macro close-up, wrist or neckline detail, gentle hand movement, outfit transition, natural window light. Tone: calm, modern, premium, organic social. Avoid claims about luck, wellness, protection, or money.",0-2s product close-up hook; 2-6s hand/wrist or outfit detail; 6-10s styling transition; 10-14s final product hero shot with CTA-safe frame,"A minimal green stone accessory for soft, polished looks | Shop the piece or save the styling idea","A minimal green stone accessory for soft, polished looks. Style it as gift for her. Shop the piece or save the styling idea.",Runway/Luma/Kling image-to-video after product image approval,Prompt Ready
VID-0094,2026-06-16,YouTube Shorts,非洲翠平安扣飘花吊坠,African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace,everyday jewelry,AI Image-to-Video Clip,9:16,14,"Create a vertical short video for Mandala Jewels featuring African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace. Show African Green Quartzite / Green Quartzite Jewelry with a natural green stone look; focus on everyday jewelry. Use white shirt, denim, warm neutral outfit, minimal styling. Camera: macro close-up, wrist or neckline detail, gentle hand movement, outfit transition, natural window light. Tone: calm, modern, premium, organic social. Avoid claims about luck, wellness, protection, or money.",0-2s product close-up hook; 2-6s hand/wrist or outfit detail; 6-10s styling transition; 10-14s final product hero shot with CTA-safe frame,A natural green stone detail for simple everyday outfits | Shop the piece or save the styling idea,A natural green stone detail for simple everyday outfits. Style it as everyday jewelry. Shop the piece or save the styling idea.,Runway/Luma/Kling image-to-video after product image approval,Prompt Ready
VID-0095,2026-06-17,YouTube Shorts,非洲翠平安扣飘花吊坠,African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace,green stone jewelry,AI Image-to-Video Clip,9:16,14,"Create a vertical short video for Mandala Jewels featuring African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace. Show African Green Quartzite / Green Quartzite Jewelry with a natural green stone look; focus on green stone jewelry. Use white shirt, denim, warm neutral outfit, minimal styling. Camera: macro close-up, wrist or neckline detail, gentle hand movement, outfit transition, natural window light. Tone: calm, modern, premium, organic social. Avoid claims about luck, wellness, protection, or money.",0-2s product close-up hook; 2-6s hand/wrist or outfit detail; 6-10s styling transition; 10-14s final product hero shot with CTA-safe frame,How to style African Green Quartzite without overthinking it | Shop the piece or save the styling idea,How to style African Green Quartzite without overthinking it. Style it as green stone jewelry. Shop the piece or save the styling idea.,Runway/Luma/Kling image-to-video after product image approval,Prompt Ready
VID-0096,2026-06-18,YouTube Shorts,非洲翠平安扣飘花吊坠,African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace,minimalist styling,AI Image-to-Video Clip,9:16,14,"Create a vertical short video for Mandala Jewels featuring African Green Quartzite Peace Buckle Pendant | Natural Green Stone Necklace. Show African Green Quartzite / Green Quartzite Jewelry with a natural green stone look; focus on minimalist styling. Use white shirt, denim, warm neutral outfit, minimal styling. Camera: macro close-up, wrist or neckline detail, gentle hand movement, outfit transition, natural window light. Tone: calm, modern, premium, organic social. Avoid claims about luck, wellness, protection, or money.",0-2s product close-up hook; 2-6s hand/wrist or outfit detail; 6-10s styling transition; 10-14s final product hero shot with CTA-safe frame,"A minimal green stone accessory for soft, polished looks | Shop the piece or save the styling idea","A minimal green stone accessory for soft, polished looks. Style it as minimalist styling. Shop the piece or save the styling idea.",Runway/Luma/Kling image-to-video after product image approval,Prompt Ready
VID-0097,2026-06-26,TikTok/Reels,石英质玉非洲翠飘花珠子合金项链款1,African Green Quartzite Pendant | Natural Green Stone Necklace,everyday jewelry,AI Image-to-Video Clip,9:16,14,"Create a vertical short video for Mandala Jewels featuring African Green Quartzite Pendant | Natural Green Stone Necklace. Show African Green Quartzite / Green Quartzite Jewelry with a natural green stone look; focus on everyday jewelry. Use white shirt, denim, warm neutral outfit, minimal styling. Camera: macro close-up, wrist or neckline detail, gentle hand movement, outfit transition, natural window light. Tone: calm, modern, premium, organic social. Avoid claims about luck, wellness, protection, or money.",0-2s product close-up hook; 2-6s hand/wrist or outfit detail; 6-10s styling transition; 10-14s final product hero shot with CTA-safe frame,A natural green stone detail for simple everyday outfits | Shop the piece or save the styling idea,A natural green stone detail for simple everyday outfits. Style it as everyday jewelry. Shop the piece or save the styling idea.,Runway/Luma/Kling image-to-video after product image approval,Prompt Ready
VID-0098,2026-06-27,TikTok/Reels,石英质玉非洲翠飘花珠子合金项链款1,African Green Quartzite Pendant | Natural Green Stone Necklace,green stone jewelry,AI Image-to-Video Clip,9:16,14,"Create a vertical short video for Mandala Jewels featuring African Green Quartzite Pendant | Natural Green Stone Necklace. Show African Green Quartzite / Green Quartzite Jewelry with a natural green stone look; focus on green stone jewelry. Use white shirt, denim, warm neutral outfit, minimal styling. Camera: macro close-up, wrist or neckline detail, gentle hand movement, outfit transition, natural window light. Tone: calm, modern, premium, organic social. Avoid claims about luck, wellness, protection, or money.",0-2s product close-up hook; 2-6s hand/wrist or outfit detail; 6-10s styling transition; 10-14s final product hero shot with CTA-safe frame,How to style African Green Quartzite without overthinking it | Shop the piece or save the styling idea,How to style African Green Quartzite without overthinking it. Style it as green stone jewelry. Shop the piece or save the styling idea.,Runway/Luma/Kling image-to-video after product image approval,Prompt Ready
VID-0099,2026-05-29,TikTok/Reels,石英质玉非洲翠飘花珠子合金项链款1,African Green Quartzite Pendant | Natural Green Stone Necklace,minimalist styling,AI Image-to-Video Clip,9:16,14,"Create a vertical short video for Mandala Jewels featuring African Green Quartzite Pendant | Natural Green Stone Necklace. Show African Green Quartzite / Green Quartzite Jewelry with a natural green stone look; focus on minimalist styling. Use white shirt, denim, warm neutral outfit, minimal styling. Camera: macro close-up, wrist or neckline detail, gentle hand movement, outfit transition, natural window light. Tone: calm, modern, premium, organic social. Avoid claims about luck, wellness, protection, or money.",0-2s product close-up hook; 2-6s hand/wrist or outfit detail; 6-10s styling transition; 10-14s final product hero shot with CTA-safe frame,"A minimal green stone accessory for soft, polished looks | Shop the piece or save the styling idea","A minimal green stone accessory for soft, polished looks. Style it as minimalist styling. Shop the piece or save the styling idea.",Runway/Luma/Kling image-to-video after product image approval,Prompt Ready
VID-0100,2026-05-30,YouTube Shorts,石英质玉非洲翠飘花珠子合金项链款1,African Green Quartzite Pendant | Natural Green Stone Necklace,natural stone accessory,AI Image-to-Video Clip,9:16,14,"Create a vertical short video for Mandala Jewels featuring African Green Quartzite Pendant | Natural Green Stone Necklace. Show African Green Quartzite / Green Quartzite Jewelry with a natural green stone look; focus on natural stone accessory. Use white shirt, denim, warm neutral outfit, minimal styling. Camera: macro close-up, wrist or neckline detail, gentle hand movement, outfit transition, natural window light. Tone: calm, modern, premium, organic social. Avoid claims about luck, wellness, protection, or money.",0-2s product close-up hook; 2-6s hand/wrist or outfit detail; 6-10s styling transition; 10-14s final product hero shot with CTA-safe frame,A natural green stone detail for simple everyday outfits | Shop the piece or save the styling idea,A natural green stone detail for simple everyday outfits. Style it as natural stone accessory. Shop the piece or save the styling idea.,Runway/Luma/Kling image-to-video after product image approval,Prompt Ready
VID-0101,2026-05-31,YouTube Shorts,石英质玉非洲翠飘花珠子合金项链款1,African Green Quartzite Pendant | Natural Green Stone Necklace,everyday jewelry,AI Image-to-Video Clip,9:16,14,"Create a vertical short video for Mandala Jewels featuring African Green Quartzite Pendant | Natural Green Stone Necklace. Show African Green Quartzite / Green Quartzite Jewelry with a natural green stone look; focus on everyday jewelry. Use white shirt, denim, warm neutral outfit, minimal styling. Camera: macro close-up, wrist or neckline detail, gentle hand movement, outfit transition, natural window light. Tone: calm, modern, premium, organic social. Avoid claims about luck, wellness, protection, or money.",0-2s product close-up hook; 2-6s hand/wrist or outfit detail; 6-10s styling transition; 10-14s final product hero shot with CTA-safe frame,How to style African Green Quartzite without overthinking it | Shop the piece or save the styling idea,How to style African Green Quartzite without overthinking it. Style it as everyday jewelry. Shop the piece or save the styling idea.,Runway/Luma/Kling image-to-video after product image approval,Prompt Ready
VID-0102,2026-06-01,YouTube Shorts,石英质玉非洲翠飘花珠子合金项链款1,African Green Quartzite Pendant | Natural Green Stone Necklace,green stone jewelry,AI Image-to-Video Clip,9:16,14,"Create a vertical short video for Mandala Jewels featuring African Green Quartzite Pendant | Natural Green Stone Necklace. Show African Green Quartzite / Green Quartzite Jewelry with a natural green stone look; focus on green stone jewelry. Use white shirt, denim, warm neutral outfit, minimal styling. Camera: macro close-up, wrist or neckline detail, gentle hand movement, outfit transition, natural window light. Tone: calm, modern, premium, organic social. Avoid claims about luck, wellness, protection, or money.",0-2s product close-up hook; 2-6s hand/wrist or outfit detail; 6-10s styling transition; 10-14s final product hero shot with CTA-safe frame,"A minimal green stone accessory for soft, polished looks | Shop the piece or save the styling idea","A minimal green stone accessory for soft, polished looks. Style it as green stone jewelry. Shop the piece or save the styling idea.",Runway/Luma/Kling image-to-video after product image approval,Prompt Ready
VID-0103,2026-06-09,TikTok/Reels,石英质玉非洲翠合金圆珠吊坠,African Green Quartzite Round Bead Pendant | Natural Green Stone Necklace,natural stone accessory,AI Image-to-Video Clip,9:16,14,"Create a vertical short video for Mandala Jewels featuring African Green Quartzite Round Bead Pendant | Natural Green Stone Necklace. Show African Green Quartzite / Green Quartzite Jewelry with a natural green stone look; focus on natural stone accessory. Use white shirt, denim, warm neutral outfit, minimal styling. Camera: macro close-up, wrist or neckline detail, gentle hand movement, outfit transition, natural window light. Tone: calm, modern, premium, organic social. Avoid claims about luck, wellness, protection, or money.",0-2s product close-up hook; 2-6s hand/wrist or outfit detail; 6-10s styling transition; 10-14s final product hero shot with CTA-safe frame,A natural green stone detail for simple everyday outfits | Shop the piece or save the styling idea,A natural green stone detail for simple everyday outfits. Style it as natural stone accessory. Shop the piece or save the styling idea.,Runway/Luma/Kling image-to-video after product image approval,Prompt Ready
VID-0104,2026-06-10,TikTok/Reels,石英质玉非洲翠合金圆珠吊坠,African Green Quartzite Round Bead Pendant | Natural Green Stone Necklace,everyday jewelry,AI Image-to-Video Clip,9:16,14,"Create a vertical short video for Mandala Jewels featuring African Green Quartzite Round Bead Pendant | Natural Green Stone Necklace. Show African Green Quartzite / Green Quartzite Jewelry with a natural green stone look; focus on everyday jewelry. Use white shirt, denim, warm neutral outfit, minimal styling. Camera: macro close-up, wrist or neckline detail, gentle hand movement, outfit transition, natural window light. Tone: calm, modern, premium, organic social. Avoid claims about luck, wellness, protection, or money.",0-2s product close-up hook; 2-6s hand/wrist or outfit detail; 6-10s styling transition; 10-14s final product hero shot with CTA-safe frame,How to style African Green Quartzite without overthinking it | Shop the piece or save the styling idea,How to style African Green Quartzite without overthinking it. Style it as everyday jewelry. Shop the piece or save the styling idea.,Runway/Luma/Kling image-to-video after product image approval,Prompt Ready
VID-0105,2026-06-11,TikTok/Reels,石英质玉非洲翠合金圆珠吊坠,African Green Quartzite Round Bead Pendant | Natural Green Stone Necklace,green stone jewelry,AI Image-to-Video Clip,9:16,14,"Create a vertical short video for Mandala Jewels featuring African Green Quartzite Round Bead Pendant | Natural Green Stone Necklace. Show African Green Quartzite / Green Quartzite Jewelry with a natural green stone look; focus on green stone jewelry. Use white shirt, denim, warm neutral outfit, minimal styling. Camera: macro close-up, wrist or neckline detail, gentle hand movement, outfit transition, natural window light. Tone: calm, modern, premium, organic social. Avoid claims about luck, wellness, protection, or money.",0-2s product close-up hook; 2-6s hand/wrist or outfit detail; 6-10s styling transition; 10-14s final product hero shot with CTA-safe frame,"A minimal green stone accessory for soft, polished looks | Shop the piece or save the styling idea","A minimal green stone accessory for soft, polished looks. Style it as green stone jewelry. Shop the piece or save the styling idea.",Runway/Luma/Kling image-to-video after product image approval,Prompt Ready
VID-0106,2026-06-12,YouTube Shorts,石英质玉非洲翠合金圆珠吊坠,African Green Quartzite Round Bead Pendant | Natural Green Stone Necklace,gift for her,AI Image-to-Video Clip,9:16,14,"Create a vertical short video for Mandala Jewels featuring African Green Quartzite Round Bead Pendant | Natural Green Stone Necklace. Show African Green Quartzite / Green Quartzite Jewelry with a natural green stone look; focus on gift for her. Use white shirt, denim, warm neutral outfit, minimal styling. Camera: macro close-up, wrist or neckline detail, gentle hand movement, outfit transition, natural window light. Tone: calm, modern, premium, organic social. Avoid claims about luck, wellness, protection, or money.",0-2s product close-up hook; 2-6s hand/wrist or outfit detail; 6-10s styling transition; 10-14s final product hero shot with CTA-safe frame,A natural green stone detail for simple everyday outfits | Shop the piece or save the styling idea,A natural green stone detail for simple everyday outfits. Style it as gift for her. Shop the piece or save the styling idea.,Runway/Luma/Kling image-to-video after product image approval,Prompt Ready
VID-0107,2026-06-13,YouTube Shorts,石英质玉非洲翠合金圆珠吊坠,African Green Quartzite Round Bead Pendant | Natural Green Stone Necklace,natural stone accessory,AI Image-to-Video Clip,9:16,14,"Create a vertical short video for Mandala Jewels featuring African Green Quartzite Round Bead Pendant | Natural Green Stone Necklace. Show African Green Quartzite / Green Quartzite Jewelry with a natural green stone look; focus on natural stone accessory. Use white shirt, denim, warm neutral outfit, minimal styling. Camera: macro close-up, wrist or neckline detail, gentle hand movement, outfit transition, natural window light. Tone: calm, modern, premium, organic social. Avoid claims about luck, wellness, protection, or money.",0-2s product close-up hook; 2-6s hand/wrist or outfit detail; 6-10s styling transition; 10-14s final product hero shot with CTA-safe frame,How to style African Green Quartzite without overthinking it | Shop the piece or save the styling idea,How to style African Green Quartzite without overthinking it. Style it as natural stone accessory. Shop the piece or save the styling idea.,Runway/Luma/Kling image-to-video after product image approval,Prompt Ready
VID-0108,2026-06-14,YouTube Shorts,石英质玉非洲翠合金圆珠吊坠,African Green Quartzite Round Bead Pendant | Natural Green Stone Necklace,everyday jewelry,AI Image-to-Video Clip,9:16,14,"Create a vertical short video for Mandala Jewels featuring African Green Quartzite Round Bead Pendant | Natural Green Stone Necklace. Show African Green Quartzite / Green Quartzite Jewelry with a natural green stone look; focus on everyday jewelry. Use white shirt, denim, warm neutral outfit, minimal styling. Camera: macro close-up, wrist or neckline detail, gentle hand movement, outfit transition, natural window light. Tone: calm, modern, premium, organic social. Avoid claims about luck, wellness, protection, or money.",0-2s product close-up hook; 2-6s hand/wrist or outfit detail; 6-10s styling transition; 10-14s final product hero shot with CTA-safe frame,"A minimal green stone accessory for soft, polished looks | Shop the piece or save the styling idea","A minimal green stone accessory for soft, polished looks. Style it as everyday jewelry. Shop the piece or save the styling idea.",Runway/Luma/Kling image-to-video after product image approval,Prompt Ready
VID-0109,2026-06-22,TikTok/Reels,非洲翠无事牌吊坠,African Green Quartzite Tablet Pendant | Minimal Green Stone Necklace,gift for her,AI Image-to-Video Clip,9:16,14,"Create a vertical short video for Mandala Jewels featuring African Green Quartzite Tablet Pendant | Minimal Green Stone Necklace. Show African Green Quartzite / Green Quartzite Jewelry with a natural green stone look; focus on gift for her. Use white shirt, denim, warm neutral outfit, minimal styling. Camera: macro close-up, wrist or neckline detail, gentle hand movement, outfit transition, natural window light. Tone: calm, modern, premium, organic social. Avoid claims about luck, wellness, protection, or money.",0-2s product close-up hook; 2-6s hand/wrist or outfit detail; 6-10s styling transition; 10-14s final product hero shot with CTA-safe frame,A natural green stone detail for simple everyday outfits | Shop the piece or save the styling idea,A natural green stone detail for simple everyday outfits. Style it as gift for her. Shop the piece or save the styling idea.,Runway/Luma/Kling image-to-video after product image approval,Prompt Ready
VID-0110,2026-06-23,TikTok/Reels,非洲翠无事牌吊坠,African Green Quartzite Tablet Pendant | Minimal Green Stone Necklace,natural stone accessory,AI Image-to-Video Clip,9:16,14,"Create a vertical short video for Mandala Jewels featuring African Green Quartzite Tablet Pendant | Minimal Green Stone Necklace. Show African Green Quartzite / Green Quartzite Jewelry with a natural green stone look; focus on natural stone accessory. Use white shirt, denim, warm neutral outfit, minimal styling. Camera: macro close-up, wrist or neckline detail, gentle hand movement, outfit transition, natural window light. Tone: calm, modern, premium, organic social. Avoid claims about luck, wellness, protection, or money.",0-2s product close-up hook; 2-6s hand/wrist or outfit detail; 6-10s styling transition; 10-14s final product hero shot with CTA-safe frame,How to style African Green Quartzite without overthinking it | Shop the piece or save the styling idea,How to style African Green Quartzite without overthinking it. Style it as natural stone accessory. Shop the piece or save the styling idea.,Runway/Luma/Kling image-to-video after product image approval,Prompt Ready
VID-0111,2026-06-24,TikTok/Reels,非洲翠无事牌吊坠,African Green Quartzite Tablet Pendant | Minimal Green Stone Necklace,everyday jewelry,AI Image-to-Video Clip,9:16,14,"Create a vertical short video for Mandala Jewels featuring African Green Quartzite Tablet Pendant | Minimal Green Stone Necklace. Show African Green Quartzite / Green Quartzite Jewelry with a natural green stone look; focus on everyday jewelry. Use white shirt, denim, warm neutral outfit, minimal styling. Camera: macro close-up, wrist or neckline detail, gentle hand movement, outfit transition, natural window light. Tone: calm, modern, premium, organic social. Avoid claims about luck, wellness, protection, or money.",0-2s product close-up hook; 2-6s hand/wrist or outfit detail; 6-10s styling transition; 10-14s final product hero shot with CTA-safe frame,"A minimal green stone accessory for soft, polished looks | Shop the piece or save the styling idea","A minimal green stone accessory for soft, polished looks. Style it as everyday jewelry. Shop the piece or save the styling idea.",Runway/Luma/Kling image-to-video after product image approval,Prompt Ready
VID-0112,2026-06-25,YouTube Shorts,非洲翠无事牌吊坠,African Green Quartzite Tablet Pendant | Minimal Green Stone Necklace,minimalist styling,AI Image-to-Video Clip,9:16,14,"Create a vertical short video for Mandala Jewels featuring African Green Quartzite Tablet Pendant | Minimal Green Stone Necklace. Show African Green Quartzite / Green Quartzite Jewelry with a natural green stone look; focus on minimalist styling. Use white shirt, denim, warm neutral outfit, minimal styling. Camera: macro close-up, wrist or neckline detail, gentle hand movement, outfit transition, natural window light. Tone: calm, modern, premium, organic social. Avoid claims about luck, wellness, protection, or money.",0-2s product close-up hook; 2-6s hand/wrist or outfit detail; 6-10s styling transition; 10-14s final product hero shot with CTA-safe frame,A natural green stone detail for simple everyday outfits | Shop the piece or save the styling idea,A natural green stone detail for simple everyday outfits. Style it as minimalist styling. Shop the piece or save the styling idea.,Runway/Luma/Kling image-to-video after product image approval,Prompt Ready
VID-0113,2026-06-26,YouTube Shorts,非洲翠无事牌吊坠,African Green Quartzite Tablet Pendant | Minimal Green Stone Necklace,gift for her,AI Image-to-Video Clip,9:16,14,"Create a vertical short video for Mandala Jewels featuring African Green Quartzite Tablet Pendant | Minimal Green Stone Necklace. Show African Green Quartzite / Green Quartzite Jewelry with a natural green stone look; focus on gift for her. Use white shirt, denim, warm neutral outfit, minimal styling. Camera: macro close-up, wrist or neckline detail, gentle hand movement, outfit transition, natural window light. Tone: calm, modern, premium, organic social. Avoid claims about luck, wellness, protection, or money.",0-2s product close-up hook; 2-6s hand/wrist or outfit detail; 6-10s styling transition; 10-14s final product hero shot with CTA-safe frame,How to style African Green Quartzite without overthinking it | Shop the piece or save the styling idea,How to style African Green Quartzite without overthinking it. Style it as gift for her. Shop the piece or save the styling idea.,Runway/Luma/Kling image-to-video after product image approval,Prompt Ready
VID-0114,2026-06-27,YouTube Shorts,非洲翠无事牌吊坠,African Green Quartzite Tablet Pendant | Minimal Green Stone Necklace,natural stone accessory,AI Image-to-Video Clip,9:16,14,"Create a vertical short video for Mandala Jewels featuring African Green Quartzite Tablet Pendant | Minimal Green Stone Necklace. Show African Green Quartzite / Green Quartzite Jewelry with a natural green stone look; focus on natural stone accessory. Use white shirt, denim, warm neutral outfit, minimal styling. Camera: macro close-up, wrist or neckline detail, gentle hand movement, outfit transition, natural window light. Tone: calm, modern, premium, organic social. Avoid claims about luck, wellness, protection, or money.",0-2s product close-up hook; 2-6s hand/wrist or outfit detail; 6-10s styling transition; 10-14s final product hero shot with CTA-safe frame,"A minimal green stone accessory for soft, polished looks | Shop the piece or save the styling idea","A minimal green stone accessory for soft, polished looks. Style it as natural stone accessory. Shop the piece or save the styling idea.",Runway/Luma/Kling image-to-video after product image approval,Prompt Ready
VID-0115,2026-06-05,TikTok/Reels,石英质玉非洲翠戒圈-1,African Green Quartzite Ring | Minimal Green Stone Jewelry,minimalist styling,AI Image-to-Video Clip,9:16,14,"Create a vertical short video for Mandala Jewels featuring African Green Quartzite Ring | Minimal Green Stone Jewelry. Show African Green Quartzite / Green Quartzite Jewelry with a natural green stone look; focus on minimalist styling. Use white shirt, denim, warm neutral outfit, minimal styling. Camera: macro close-up, wrist or neckline detail, gentle hand movement, outfit transition, natural window light. Tone: calm, modern, premium, organic social. Avoid claims about luck, wellness, protection, or money.",0-2s product close-up hook; 2-6s hand/wrist or outfit detail; 6-10s styling transition; 10-14s final product hero shot with CTA-safe frame,A natural green stone detail for simple everyday outfits | Shop the piece or save the styling idea,A natural green stone detail for simple everyday outfits. Style it as minimalist styling. Shop the piece or save the styling idea.,Runway/Luma/Kling image-to-video after product image approval,Prompt Ready
VID-0116,2026-06-06,TikTok/Reels,石英质玉非洲翠戒圈-1,African Green Quartzite Ring | Minimal Green Stone Jewelry,gift for her,AI Image-to-Video Clip,9:16,14,"Create a vertical short video for Mandala Jewels featuring African Green Quartzite Ring | Minimal Green Stone Jewelry. Show African Green Quartzite / Green Quartzite Jewelry with a natural green stone look; focus on gift for her. Use white shirt, denim, warm neutral outfit, minimal styling. Camera: macro close-up, wrist or neckline detail, gentle hand movement, outfit transition, natural window light. Tone: calm, modern, premium, organic social. Avoid claims about luck, wellness, protection, or money.",0-2s product close-up hook; 2-6s hand/wrist or outfit detail; 6-10s styling transition; 10-14s final product hero shot with CTA-safe frame,How to style African Green Quartzite without overthinking it | Shop the piece or save the styling idea,How to style African Green Quartzite without overthinking it. Style it as gift for her. Shop the piece or save the styling idea.,Runway/Luma/Kling image-to-video after product image approval,Prompt Ready
VID-0117,2026-06-07,TikTok/Reels,石英质玉非洲翠戒圈-1,African Green Quartzite Ring | Minimal Green Stone Jewelry,natural stone accessory,AI Image-to-Video Clip,9:16,14,"Create a vertical short video for Mandala Jewels featuring African Green Quartzite Ring | Minimal Green Stone Jewelry. Show African Green Quartzite / Green Quartzite Jewelry with a natural green stone look; focus on natural stone accessory. Use white shirt, denim, warm neutral outfit, minimal styling. Camera: macro close-up, wrist or neckline detail, gentle hand movement, outfit transition, natural window light. Tone: calm, modern, premium, organic social. Avoid claims about luck, wellness, protection, or money.",0-2s product close-up hook; 2-6s hand/wrist or outfit detail; 6-10s styling transition; 10-14s final product hero shot with CTA-safe frame,"A minimal green stone accessory for soft, polished looks | Shop the piece or save the styling idea","A minimal green stone accessory for soft, polished looks. Style it as natural stone accessory. Shop the piece or save the styling idea.",Runway/Luma/Kling image-to-video after product image approval,Prompt Ready
VID-0118,2026-06-08,YouTube Shorts,石英质玉非洲翠戒圈-1,African Green Quartzite Ring | Minimal Green Stone Jewelry,green stone jewelry,AI Image-to-Video Clip,9:16,14,"Create a vertical short video for Mandala Jewels featuring African Green Quartzite Ring | Minimal Green Stone Jewelry. Show African Green Quartzite / Green Quartzite Jewelry with a natural green stone look; focus on green stone jewelry. Use white shirt, denim, warm neutral outfit, minimal styling. Camera: macro close-up, wrist or neckline detail, gentle hand movement, outfit transition, natural window light. Tone: calm, modern, premium, organic social. Avoid claims about luck, wellness, protection, or money.",0-2s product close-up hook; 2-6s hand/wrist or outfit detail; 6-10s styling transition; 10-14s final product hero shot with CTA-safe frame,A natural green stone detail for simple everyday outfits | Shop the piece or save the styling idea,A natural green stone detail for simple everyday outfits. Style it as green stone jewelry. Shop the piece or save the styling idea.,Runway/Luma/Kling image-to-video after product image approval,Prompt Ready
VID-0119,2026-06-09,YouTube Shorts,石英质玉非洲翠戒圈-1,African Green Quartzite Ring | Minimal Green Stone Jewelry,minimalist styling,AI Image-to-Video Clip,9:16,14,"Create a vertical short video for Mandala Jewels featuring African Green Quartzite Ring | Minimal Green Stone Jewelry. Show African Green Quartzite / Green Quartzite Jewelry with a natural green stone look; focus on minimalist styling. Use white shirt, denim, warm neutral outfit, minimal styling. Camera: macro close-up, wrist or neckline detail, gentle hand movement, outfit transition, natural window light. Tone: calm, modern, premium, organic social. Avoid claims about luck, wellness, protection, or money.",0-2s product close-up hook; 2-6s hand/wrist or outfit detail; 6-10s styling transition; 10-14s final product hero shot with CTA-safe frame,How to style African Green Quartzite without overthinking it | Shop the piece or save the styling idea,How to style African Green Quartzite without overthinking it. Style it as minimalist styling. Shop the piece or save the styling idea.,Runway/Luma/Kling image-to-video after product image approval,Prompt Ready
VID-0120,2026-06-10,YouTube Shorts,石英质玉非洲翠戒圈-1,African Green Quartzite Ring | Minimal Green Stone Jewelry,gift for her,AI Image-to-Video Clip,9:16,14,"Create a vertical short video for Mandala Jewels featuring African Green Quartzite Ring | Minimal Green Stone Jewelry. Show African Green Quartzite / Green Quartzite Jewelry with a natural green stone look; focus on gift for her. Use white shirt, denim, warm neutral outfit, minimal styling. Camera: macro close-up, wrist or neckline detail, gentle hand movement, outfit transition, natural window light. Tone: calm, modern, premium, organic social. Avoid claims about luck, wellness, protection, or money.",0-2s product close-up hook; 2-6s hand/wrist or outfit detail; 6-10s styling transition; 10-14s final product hero shot with CTA-safe frame,"A minimal green stone accessory for soft, polished looks | Shop the piece or save the styling idea","A minimal green stone accessory for soft, polished looks. Style it as gift for her. Shop the piece or save the styling idea.",Runway/Luma/Kling image-to-video after product image approval,Prompt Ready
